STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,COUNTERPART_AREA,Counterpart area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VISITOR_TYPE,Visitor type,ACCOMMODATION_TYPE,Accommodation type,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE2,Flemish Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,120356,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE2,Flemish Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,114996,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE2,Flemish Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,116214,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE2,Flemish Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,23179,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE2,Flemish Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,32454,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE2,Flemish Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,86693,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,19841,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,20023,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,23841,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,24657,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,25124,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,23419,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,22252,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,18587,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,24448,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,20542,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,18469,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,BE3,Walloon Region,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,4650,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,1415014,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,1638663,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2015,,1778441,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,1962741,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,2122321,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,2238267,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,2462569,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,878232,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,1259397,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,PRT,Portugal,ESP,Spain,TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,2364544,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,152866,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,174263,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,211014,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2015,,288630,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,355847,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,489845,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,617935,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,609727,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,38855,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,7109,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,34123,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CZE,Czechia,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2023,,89628,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,716545,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,727570,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,965857,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,1342518,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,1583479,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,1850206,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,2297699,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2015,,3338155,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,2678626,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,3077279,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,3200847,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,3167960,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,264993,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,204874,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,ITA,Italy,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,323918,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,155852,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,224263,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,332471,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,503334,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,635009,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,769778,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,890879,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2015,,1209674,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,1078588,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,1134862,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,1140859,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,76585,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,16625,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,CHE,Switzerland,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,86743,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,TUR,Türkiye,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,70000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,TUR,Türkiye,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,59000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),Inbound tourism,I,TUR,Türkiye,CHN,China (People's Republic of),TOP_MKT,Arrivals from top markets,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,95000,,A,Normal value,A,Normal value,0,Units
